Electrical Conductivity (dS/m),Moisture (%),pH,Temperature (°C),Salinity (ppm),Humidity (%),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg),Soil Type,Crop Type,Fertilizer
0.303558586,25.31069217,6.166992869,27.02238747,8.047247519,91.84961574,79.85690382,42.41841496,39.17908231,Loamy,muskmelon,Compost
0.348840502,13.8690957,6.479908296,27.07397706,6.046443512,93.4095114,75.43035378,40.84818026,38.43846984,Clayey,muskmelon,Compost
0.807455289,18.1267526,6.223690872,28.51112343,6.933029742,93.24707317,84.94230974,38.33470076,40.75369817,Loamy,muskmelon,Compost
0.17868602,10.76669242,6.161893498,28.4588332,3.091332018,92.52517986,77.36757314,37.79425558,37.50107282,Clayey,muskmelon,Compost
0.462052934,26.97496352,6.791628148,28.30020278,8.944781626,91.48709879,77.69260647,43.10801971,37.41943606,Clayey,muskmelon,Compost
0.613259414,22.4067152,6.436507162,28.19265233,5.991549873,92.55170646,81.95926534,40.38135972,40.82246652,Clayey,muskmelon,Compost
0.305009704,25.72786631,6.663864478,29.46586737,1.922947192,92.10890605,80.68606097,38.2389162,41.91701949,Loamy,muskmelon,NPK
0.235587746,12.3525581,6.035289954,28.02210151,6.020656464,91.90943128,78.85314767,44.66239091,37.88486236,Clayey,muskmelon,Compost
0.362445975,12.39227896,6.366489861,30.34225527,11.97509022,92.24673091,82.35628034,40.67172162,39.8809513,Clayey,muskmelon,Compost
0.235544776,15.64309839,6.683153673,28.53479261,7.970634692,89.29845794,79.05249025,39.179586,42.26143792,Sandy,muskmelon,Vermicompost
0.344582239,28.78439244,6.7469594,27.62351095,6.065395375,91.57243564,84.55137672,43.2650153,41.14111267,Sandy,muskmelon,DAP
0.833690232,24.31769236,6.030846966,26.40419077,6.901912343,91.17333137,80.17157993,39.84375184,39.26663878,Clayey,muskmelon,Compost
0.196060417,10.72852297,6.367950961,28.90360115,3.059589354,89.74560369,80.89194984,40.85973297,40.11431876,Loamy,muskmelon,Compost
0.426171189,28.72043389,6.426664061,29.79024787,9.014289713,91.87008903,83.77260909,40.32849957,40.16066787,Sandy,muskmelon,DAP
0.639962889,11.29016116,6.217305544,29.06964203,6.097219703,94.0217289,77.993058,43.01550856,38.31806122,Loamy,muskmelon,Compost
0.24712175,15.9613182,6.244019441,28.61135251,2.017888644,90.67822828,75.73740608,38.20882243,37.10530772,Sandy,muskmelon,Vermicompost
0.268712064,11.91245861,6.18329411,29.94343169,5.911075827,93.44061131,80.16532031,40.71588506,35.21681107,Sandy,muskmelon,Vermicompost
0.407577925,12.12353839,6.159401517,26.76391487,11.91012907,92.14725344,83.5519412,41.16942823,42.60181405,Loamy,muskmelon,Compost
0.269459373,23.56209737,6.304750004,28.86814142,8.076630597,95.10395228,79.53131725,40.42703836,38.61972438,Sandy,muskmelon,DAP
0.301789255,27.52805492,6.221626177,28.80353701,6.068242829,93.02656126,80.8904835,38.46109336,44.08563605,Loamy,muskmelon,Compost
0.868803597,21.83436131,6.651488721,30.09292285,6.969178015,89.07091005,84.38993253,36.20046954,37.56561297,Sandy,muskmelon,DAP
0.207400162,13.18992643,6.650950542,27.39052149,3.023606497,95.04176633,76.57207073,39.1532656,41.63096246,Clayey,muskmelon,Compost
0.487827424,29.24979322,6.356582212,28.16373895,8.997918271,95.68994318,83.31339931,36.57883505,39.50635621,Sandy,muskmelon,DAP
0.613055297,28.39831889,6.383962917,29.63133232,6.093432811,91.86961612,78.10746609,36.41522273,44.28696861,Loamy,muskmelon,Compost
0.26455897,13.29645254,6.059414114,28.80647725,2.08999218,93.06138542,80.99839353,42.52906406,34.61601882,Clayey,muskmelon,Compost
0.203753672,27.05139929,6.759917003,26.53760062,6.096767802,93.65894078,75.13443696,39.87091231,40.40905771,Loamy,muskmelon,NPK
0.397545512,14.43772053,6.674100208,28.22222137,12.07328976,92.19847658,78.58059203,37.10561136,39.31623766,Clayey,muskmelon,Compost
0.329401741,12.9948926,6.517366806,28.12973328,8.081910318,90.09291992,78.42046271,42.26636093,41.46786939,Clayey,muskmelon,Compost
0.318420671,19.05564058,6.586538805,29.43407961,5.943455756,92.19902438,77.3877138,40.28432798,35.68184032,Clayey,muskmelon,Compost
0.773899601,20.24596232,6.12874384,29.11900857,7.066201358,92.92121525,81.17410781,41.6088829,39.29080748,Sandy,muskmelon,DAP
0.165095579,21.01858623,6.004306759,30.10900519,3.041771423,94.40038631,77.70370312,41.58237734,39.22982021,Clayey,muskmelon,Compost
0.457798676,16.82994368,6.547080522,28.73491249,9.092557302,90.06090282,77.20455483,44.43936631,42.55459089,Clayey,muskmelon,Compost
0.615002494,29.71605247,6.310142051,29.97483457,6.014252366,90.48629485,82.09114588,44.77485591,40.0377389,Loamy,muskmelon,Compost
0.21833521,22.67475943,6.145509022,28.75943864,1.917033433,93.82861068,77.02585117,39.43469776,38.61789947,Clayey,muskmelon,Compost
0.276621361,11.4634209,6.448110741,29.27097141,6.019479778,91.82555174,81.00492553,37.21458189,35.23340296,Sandy,muskmelon,Vermicompost
0.392852301,16.10434539,6.529779571,27.19794152,12.03731619,90.41680996,80.46458251,39.23072594,44.7939557,Sandy,muskmelon,Vermicompost
0.261924477,15.58252881,6.427985939,27.35465263,7.944064206,90.36028604,78.25999756,40.64455178,42.38890708,Sandy,muskmelon,Vermicompost
0.250008318,27.96137204,6.220815276,30.41206906,4.978822677,89.26167561,80.80904404,38.16408716,35.74087995,Clayey,muskmelon,Compost
0.661613896,14.26584681,6.141381811,28.97234668,7.019700683,90.7859177,81.51699556,44.92599497,36.94377409,Sandy,muskmelon,Vermicompost
0.865591883,11.16161102,6.694820531,28.27406573,8.974821147,91.80445689,78.89431822,38.59112892,37.00931848,Sandy,muskmelon,Vermicompost
0.381396672,22.82417065,6.465264636,28.08099837,2.774989543,92.78126384,86.46701614,35.4015836,40.94881301,Clayey,muskmelon,Compost
0.631840367,13.95127236,6.739826135,27.23036343,4.626617328,91.23788525,88.94653073,44.12051458,34.08895978,Sandy,muskmelon,Vermicompost
0.726294288,13.95648561,6.032940541,28.34234246,18.08814934,94.38642329,75.63395101,39.21548448,41.24077616,Sandy,muskmelon,Vermicompost
0.589670736,17.50917973,6.377375807,30.13540426,3.250098877,94.60025936,65.39250639,59.56967527,42.68950582,Sandy,muskmelon,Vermicompost
0.670401316,25.83922734,6.41055615,27.65691268,4.600248688,92.78077703,82.07280145,40.39647585,44.55530739,Clayey,muskmelon,Compost
0.637840544,28.06054167,6.37311712,27.76593454,3.953122657,90.69425865,96.11376485,46.05767035,37.02434877,Clayey,muskmelon,Compost
0.777113549,29.8290551,6.741126792,30.3663897,4.227958999,93.23415045,67.50781716,53.82152137,40.97342957,Loamy,muskmelon,NPK
0.760948189,14.83610846,6.551631573,28.21126041,4.081946192,94.66852892,97.43139812,59.78161075,44.2496967,Clayey,muskmelon,Compost
0.27255119,29.74936639,6.265230585,29.33478919,4.69392086,95.46559987,98.26007399,49.43696765,39.55380059,Loamy,muskmelon,Compost
0.24003871,11.770621,6.448135069,26.93348201,2.921349538,92.87051861,60.08621781,49.56041252,44.61479649,Sandy,muskmelon,Vermicompost
0.116140761,11.67933427,6.581467127,29.27064382,4.11055013,91.10183557,84.39803932,50.09595932,34.90393198,Loamy,muskmelon,NPK
0.185414504,20.35378329,7.21576757,24.08292375,7.555597224,80.33277755,73.80341791,56.57011601,41.97332412,Sandy,cotton,DAP
0.329371149,16.4501079,6.944786507,22.74107478,17.98509167,85.17191987,93.63204651,35.24733382,38.12041117,Loamy,cotton,NPK
0.371170481,22.073072,7.659393595,23.81450268,4.130772594,76.83634339,83.36700755,37.52635799,39.3709022,Clayey,cotton,Compost
0.400190181,15.11232364,6.862653065,24.17851659,2.895283125,74.78909092,97.32379358,52.02079838,38.22691286,Clayey,cotton,Compost
0.377364996,24.12983964,6.224002085,26.02471571,4.648407999,84.34793727,88.83610476,53.65241723,45.36339332,Clayey,cotton,Compost
0.324044135,16.72423902,6.605388455,24.39196663,18.04353846,82.94830985,96.83340225,54.42869112,42.70734519,Sandy,cotton,Vermicompost
0.100233325,14.62792333,7.278486919,24.80201791,3.128631262,79.74558337,100.9232297,57.99756081,36.52064143,Loamy,cotton,NPK
0.68593349,29.4750813,6.433211209,23.2475386,4.665802523,80.33298127,95.55241204,39.34196446,37.54909329,Loamy,cotton,Compost
0.369462384,27.6239208,7.740948348,23.59888801,3.888405522,79.88439724,58.77439391,42.81134291,43.632656,Sandy,cotton,DAP
0.548764758,26.36433284,5.945046758,24.67303928,4.118446401,80.5549612,61.47683565,43.1513052,39.54973654,Clayey,cotton,Compost
0.700244798,17.52182405,7.277122826,23.99958955,4.169991915,84.30532676,63.78417458,42.19734052,36.52113462,Clayey,cotton,Compost
0.534024769,15.67034666,6.242359298,24.27355197,4.651432565,82.98863174,63.73571076,45.28340294,44.49498439,Clayey,cotton,Compost
0.668641739,15.22531379,6.066688653,23.48622872,2.911801308,75.64285225,81.77926413,60.63281186,34.29981338,Loamy,cotton,Compost
0.664770883,25.60964115,6.28684061,24.63958544,4.152742651,84.49717745,83.73557006,39.57715371,40.23169309,Sandy,cotton,DAP
0.715727704,26.22047989,6.2277459,25.42728445,2.712486857,85.50560519,83.41809709,52.96285616,43.45999811,Clayey,cotton,Compost
0.78004676,15.02930112,7.089135286,24.23585869,4.774226424,83.05827043,91.91828439,34.87893148,36.10798397,Clayey,cotton,Compost
0.24791967,24.12745372,6.716365682,23.2230151,17.93702818,81.99741779,76.50105211,48.59188751,42.71854142,Sandy,cotton,DAP
0.250404375,24.84756969,6.406868351,23.57592292,3.145072485,75.36691691,72.35093866,38.69689867,38.72739845,Clayey,cotton,Compost
0.124623432,21.894455,7.440138282,24.23619718,4.732269968,79.49348684,78.35499518,43.03917211,39.40263218,Loamy,cotton,NPK
0.218889783,12.56960992,7.320281849,26.47298384,3.893750212,77.51430027,86.59972276,55.87340313,46.43689122,Sandy,cotton,Vermicompost
0.31417788,18.99045148,7.354801204,24.20463441,4.17987912,83.10248082,60.41799437,36.4703176,41.32350576,Sandy,cotton,Vermicompost
0.416384839,21.96072555,6.652649479,26.60694032,4.105630997,81.62138459,75.90845213,60.1542193,37.42104105,Loamy,cotton,NPK
0.412031476,20.33853726,6.147156841,22.59296518,4.781147164,85.5933613,91.0171005,55.32562078,43.45814175,Clayey,cotton,Compost
0.356340596,11.80440377,7.366205284,21.90718019,2.923410849,85.49726317,66.90284227,59.29870662,43.01310688,Clayey,cotton,Compost
0.336937736,11.3564052,7.995774724,24.11172877,4.047076409,81.72475232,94.3983386,52.00439383,35.09221124,Clayey,cotton,Compost
0.132066048,25.70095355,6.173823435,24.50458863,7.474799873,78.60911771,74.03281757,38.45741741,39.95262791,Loamy,cotton,Compost
0.680131211,12.9483266,6.61789355,22.45166527,18.06208199,81.1651551,72.88977182,54.50202435,39.57761489,Loamy,cotton,NPK
0.389513774,11.39597339,7.299314435,25.12242544,4.213671009,80.78129063,89.63526358,35.45182877,45.75841314,Sandy,cotton,Vermicompost
0.546945953,22.93651764,5.884346336,26.06058942,2.721729756,84.85968596,72.9965483,45.20019903,41.16773039,Loamy,cotton,Compost
0.713554604,18.3331163,7.268416489,22.95269595,4.674555409,77.0290747,98.18043787,54.76892198,34.12998896,Loamy,cotton,NPK
0.561302458,17.27854583,7.980054993,22.80018659,17.94853888,77.87632124,71.62205399,40.83634509,37.15510144,Clayey,cotton,Compost
0.594774974,27.70406904,5.990285877,25.6438003,3.203493111,78.4074779,84.48542366,58.09073451,46.45649552,Clayey,cotton,Compost
0.705402885,18.84365161,6.821025317,25.13058328,4.768672226,85.3004348,93.56755001,57.64019953,38.45945139,Clayey,cotton,Compost
0.771945461,11.01442391,7.42403397,24.20635934,3.887253427,80.14222094,69.47477765,35.64727534,40.93665101,Loamy,cotton,NPK
0.794214324,19.57788818,6.449289426,24.38174405,4.166668406,84.78514869,77.59331374,46.26417409,42.09664726,Sandy,cotton,Vermicompost
0.287338663,22.37342554,7.19732642,25.32462858,4.26107018,85.04001172,99.99889681,40.94644747,36.74344189,Sandy,cotton,DAP
0.292996916,23.87352188,7.381809501,22.0489963,4.735237083,78.90956657,97.91160203,54.58272536,35.87419633,Sandy,cotton,DAP
0.075065234,17.31661111,6.08486308,24.47291612,2.913238217,77.31162778,86.57495598,59.93711738,35.61962563,Clayey,cotton,Compost
0.249050979,22.62714386,6.374538437,24.91111848,4.072381978,77.81963456,70.68959399,46.00319,39.1685794,Loamy,cotton,Compost
0.292482081,29.45169947,6.501710248,20.40407153,6.02154455,82.53595403,124.9858435,36.33442983,199.2147665,Loamy,rice,NPK
0.849421066,12.7765572,7.023640029,21.19616323,7.015182093,79.38138493,132.9344496,35.3659008,169.6958872,Clayey,rice,NPK
0.189576757,29.38241159,7.815358448,22.16549227,2.979370294,82.86181948,146.884415,38.51358269,120.5973963,Loamy,rice,NPK
0.506709058,26.20423101,6.999868078,26.61469206,9.098139113,79.84064359,124.7616566,37.1433995,132.8887961,Clayey,rice,NPK
0.693404209,28.26075122,7.65542143,19.15738361,6.076378193,82.49159869,123.4097548,35.70027826,163.5163732,Loamy,rice,NPK
0.230879597,23.51512459,7.047932455,22.88184532,2.049917258,81.98062517,239.9782382,37.65864478,168.6972844,Clayey,rice,NPK
0.247267561,15.2726612,5.655750424,21.85560601,6.007469118,83.14336185,231.3803857,30.94508211,196.9956748,Loamy,rice,Compost
0.445098738,20.83390657,5.753502448,20.08819519,11.99241196,83.3435532,199.1022233,31.12084504,168.8435736,Clayey,rice,NPK
0.281340744,26.73075648,6.636342398,23.59574504,7.936979479,84.85802273,151.8301668,34.42681613,128.3656386,Loamy,rice,NPK
0.366354752,24.34557473,6.379964774,23.89440838,5.961147495,83.67332957,169.6214081,33.35349625,134.297322,Clayey,rice,NPK
0.828873152,20.44402015,5.398929775,25.94671312,7.05479216,82.30644415,128.8289216,38.03307196,229.6212504,Loamy,rice,Compost
0.199532991,15.44753966,7.485018624,23.63559959,2.990749791,82.66438901,134.8064084,33.24487061,210.9269763,Loamy,rice,NPK
0.447578356,15.71724931,5.083329577,27.54089203,9.076453903,81.41200397,231.0969989,33.32518111,221.6358976,Sandy,rice,Vermicompost
0.619322309,18.06208479,6.935254226,24.50750834,5.929582227,81.42733272,210.5285839,35.51135178,158.9067494,Clayey,rice,NPK
0.292179819,19.72468611,6.921566972,25.10392877,2.001669419,81.77317185,220.3065515,34.88016713,176.4222433,Loamy,rice,NPK
0.239654051,23.28865447,7.006071899,23.42589299,6.029393137,81.04299023,159.3857824,38.09100525,196.4259883,Sandy,rice,DAP
0.398127546,12.3810473,6.260267278,22.01846532,12.00336969,82.56168361,179.4703201,34.54537487,123.8564438,Sandy,rice,Vermicompost
0.282232548,20.43165592,6.937514313,23.57532467,8.077845378,81.04976709,198.7430498,33.68196454,130.9174709,Loamy,rice,NPK
0.337727903,19.83734507,5.95679626,22.3974124,6.097912656,81.29536743,188.52598,34.49778045,163.7046586,Clayey,rice,NPK
0.846557715,25.65617437,5.862943722,23.4700258,6.923166932,85.01455955,186.5109043,36.88459855,178.1559818,Sandy,rice,DAP
0.258073934,17.79531169,6.422279545,21.01704641,2.925990981,81.83181847,200.2653527,32.75436038,188.6231657,Sandy,rice,Vermicompost
0.459758421,16.98153781,5.023682162,25.05986613,8.926064823,82.59311824,212.7669934,33.66607453,132.4676674,Loamy,rice,Compost
0.680751892,13.86882482,5.966357979,22.44478532,6.036235419,80.73892309,199.553092,36.92988963,230.1867146,Clayey,rice,NPK
0.292452779,14.97009265,6.206663184,21.85697607,1.974535219,81.50700498,169.9145688,38.54394682,210.2546056,Sandy,rice,Vermicompost
0.262352895,21.66039222,7.399395318,22.58334783,6.046662932,80.57528359,121.6430538,35.04039188,222.3830977,Clayey,rice,NPK
0.442604714,13.64374071,7.760716124,25.12385848,11.98109429,81.67115511,134.0090678,33.91483097,159.3199068,Loamy,rice,NPK
0.253047452,25.44244137,6.316130195,25.42494245,8.025521344,83.62658567,163.3459055,36.55087926,179.6940348,Sandy,rice,DAP
0.480926421,16.96193047,7.064133277,24.4660459,6.053971601,80.90664374,166.3336974,38.29834943,199.1601453,Sandy,rice,Vermicompost
0.855396197,14.1251681,6.240141301,21.54632713,7.009643182,84.99564082,197.1213414,33.15267625,190.4273907,Sandy,rice,Vermicompost
0.203914982,12.50175069,6.044593159,22.0247548,3.007900718,81.48965249,123.8584811,30.61638819,189.5649145,Clayey,rice,NPK
0.503696885,24.10943504,5.846012263,22.31144042,8.917646865,83.99215971,131.3592238,32.24836306,200.2051067,Loamy,rice,Compost
0.688309021,11.82329922,6.334739653,22.44053582,5.982156349,79.74571163,145.5777153,32.23309338,210.331525,Loamy,rice,Compost
0.217245759,18.49126938,6.326293703,25.39614811,2.009155431,82.58186471,122.1089136,35.55170025,130.8600519,Sandy,rice,Vermicompost
0.289346476,12.22957666,5.020113004,20.78140931,5.992396165,81.23347535,125.3753004,31.89134996,145.2870694,Clayey,rice,NPK
0.391831906,23.40312957,6.132108373,24.94229963,12.0801564,85.33137804,240.133769,34.42378031,124.7582733,Clayey,rice,NPK
0.284043249,24.03864468,5.944909687,26.257642,8.081306126,83.15290971,231.6779374,33.10115737,124.5462719,Clayey,rice,NPK
0.342659251,20.46510803,5.975064732,26.54588262,6.064383476,81.11640037,198.5663254,38.03394093,242.3933546,Sandy,rice,DAP
0.862638261,18.1420657,5.560811216,23.20351843,6.975059615,84.29031389,150.9432464,32.69398227,232.8422664,Loamy,rice,Compost
0.163911609,19.54306622,7.428272989,21.00927017,3.04345983,82.4951761,170.5825589,36.08576486,200.2775829,Clayey,rice,NPK
0.466684347,10.51575561,5.587790042,24.1157247,8.979057692,84.58624237,130.8849673,38.89301464,149.8263682,Clayey,rice,NPK
0.667772204,19.80615998,6.453989852,23.69385656,5.94651872,81.23821816,135.6449415,36.28674062,171.3715485,Sandy,rice,Vermicompost
0.288270696,17.1730367,5.555471818,25.49725682,1.968580529,84.34538928,230.1332115,34.00392404,127.0970782,Loamy,rice,Compost
0.270253243,23.47736848,6.907404975,26.16830299,5.914192927,80.01445283,209.1092663,38.15375643,132.5160505,Clayey,rice,NPK
0.360443513,22.63397984,6.28936914,24.71449605,11.9663555,83.63609923,222.6214742,35.92541659,232.3826306,Sandy,rice,DAP
0.262939559,10.98344772,7.261641463,27.06753264,7.992148443,81.68677728,159.4115496,38.41386406,132.9281143,Sandy,rice,Vermicompost
0.315871553,14.59674381,6.127514339,24.31461755,6.091096179,80.23268475,176.1097151,38.16152721,144.6645468,Sandy,rice,Vermicompost
0.850443721,15.58608289,5.19764946,24.95083879,6.962682117,85.22751245,196.4907101,37.98978921,125.5554074,Clayey,rice,NPK
0.189875987,20.91719522,7.808475875,22.93661457,3.080490708,83.31096657,189.3388068,37.70792626,124.4058332,Clayey,rice,NPK
0.440070496,16.3398994,7.071034399,21.46600035,8.945771655,81.1882465,189.6473091,35.61994834,241.5353814,Sandy,rice,Vermicompost
0.694744802,14.90104887,7.687468502,24.35706223,5.93819378,81.0616711,200.6260011,31.75257235,231.5373379,Clayey,rice,NPK
0.216886329,24.78527214,5.325414913,24.08393704,2.003799091,83.52486547,209.6059402,35.22326991,198.7373276,Sandy,rice,DAP
0.300782086,10.97607913,6.719318355,19.94969231,6.034502274,81.12976511,199.5382958,35.33550791,149.1394069,Loamy,rice,NPK
0.41468213,29.15696523,7.407602239,23.90462898,11.90886645,81.26023573,167.1728115,37.54272417,171.6640277,Sandy,rice,DAP
0.31584693,21.35969047,5.684048896,22.93688868,7.944213173,82.16049204,121.8770874,39.15050648,127.7336594,Clayey,rice,NPK
0.30946194,16.48950656,5.588671347,25.34912751,5.991136733,85.15969303,135.0123338,35.53831276,132.6942985,Sandy,rice,Vermicompost
0.771431528,13.0067237,6.170523156,23.42268329,6.966200867,85.12587698,163.1598908,35.00230593,230.9184619,Clayey,rice,NPK
0.235786952,21.90251401,7.129958658,26.20365802,3.042524216,83.80421985,167.9959579,38.92555738,130.3687895,Sandy,rice,DAP
0.50241446,23.11212362,5.943431634,23.74577869,9.002232119,83.16364488,195.3834787,32.04098306,146.5785048,Clayey,rice,NPK
0.673047613,14.54434341,7.219768731,20.50325689,5.932071821,81.6231548,124.5254559,30.39904528,122.4005966,Clayey,rice,NPK
0.230285029,13.61619409,6.460729672,21.20276086,2.078893076,80.8404172,133.7284078,30.89676048,125.4662299,Sandy,rice,Vermicompost
0.276342792,14.58435366,7.598756029,21.14927852,5.958581135,83.45672779,143.9184502,34.27687944,240.3591274,Clayey,rice,NPK
0.423892278,14.71836813,5.873249824,25.40948545,12.04622622,82.05095769,123.2790178,33.42445653,232.2170915,Sandy,rice,Vermicompost
0.298854052,19.50682271,6.892855671,20.27333987,8.055983156,84.88379471,125.9873087,34.8628079,200.359243,Clayey,rice,NPK
0.356611593,13.88684854,6.957458832,22.03745651,6.09263154,79.88471883,241.9343232,33.28514402,149.5532246,Loamy,rice,NPK
0.854592144,12.89201685,5.762970339,19.45082224,6.999701493,83.15891694,232.6488092,31.7548639,171.9354919,Sandy,rice,Vermicompost
0.223360411,16.9060712,6.765380009,24.02779815,3.023167103,83.80539944,199.5524748,36.65863586,127.264924,Sandy,rice,Vermicompost
0.427860471,15.39292297,5.635356945,20.97673866,8.966975259,81.30676564,150.0583949,39.65790787,134.3111452,Clayey,rice,NPK
0.647762781,10.22588446,6.937583443,25.4944814,6.035635859,83.28702276,169.8695698,36.75643843,232.9582732,Sandy,rice,Vermicompost
0.223764933,18.89251256,5.057446946,23.69100265,1.992676697,81.60722911,130.7110087,33.50550354,200.7638106,Loamy,rice,Compost
0.241754303,23.36570968,6.400015149,23.63119661,5.987530473,80.41034936,135.0773224,31.82331068,150.9590785,Loamy,rice,Compost
0.387710649,18.75483328,6.86008138,25.11003009,12.07109351,84.36089643,232.3257671,32.18443695,168.1283646,Loamy,rice,NPK
0.239600984,26.45378444,7.26633914,23.03624703,7.910033769,81.84212342,209.5323931,33.88577759,127.0854527,Clayey,rice,NPK
0.314882053,28.44602968,6.581457648,24.48850647,6.076392486,82.39237566,223.1673868,37.91703041,132.1444404,Sandy,rice,DAP
0.78109981,26.96282433,7.273926488,20.57661572,7.070413968,82.79799082,158.7319151,37.98525095,232.9668956,Clayey,rice,NPK
0.242823521,12.70953612,7.031508323,26.81626969,3.001273251,85.29842166,176.0933547,34.07918931,133.918079,Sandy,rice,Vermicompost
0.513768803,21.64463374,6.947422128,22.93025897,8.998040571,81.86305171,196.2403534,39.51497634,144.3380357,Loamy,rice,NPK
0.606231648,11.80378713,7.893473351,26.24473637,5.972361474,82.72814678,189.7116318,30.01414203,123.1639273,Loamy,rice,NPK
0.311511521,16.55461301,5.006295972,24.70339565,2.098834758,82.7149266,187.4880498,37.99333364,123.583835,Clayey,rice,NPK
0.25325766,29.5886616,6.096614133,26.88158721,5.922233867,80.0217727,200.4724623,36.47490694,240.3165612,Clayey,rice,NPK
0.376956568,25.52968349,7.55990921,22.74511485,12.01804305,84.11945836,211.9370925,39.56565404,230.4805997,Sandy,rice,DAP
0.240686208,19.74361477,5.687919709,26.40765909,8.036336318,80.18951256,198.08672,34.31609717,200.9931313,Loamy,rice,Compost
0.330062427,11.96606193,5.805636069,24.51298165,6.086866002,82.81671288,169.7475532,36.8379419,151.4651742,Loamy,rice,Compost
0.849451554,28.70964147,6.311392338,26.84618656,7.056040699,82.01147433,120.7694099,31.83814392,200.9869405,Sandy,rice,DAP
0.232708648,16.71176006,6.045794143,25.16766168,3.028769441,85.11189547,133.6903303,38.20728162,150.5859004,Sandy,rice,Vermicompost
0.424022601,12.5493146,5.412693213,25.21929944,8.923362463,81.7005936,162.4989408,30.88609102,171.0636003,Sandy,rice,Vermicompost
0.606290184,28.31384166,6.345679941,22.74110789,5.974746703,84.10879996,169.4908714,33.61418592,129.9539899,Loamy,rice,Compost
0.256287328,27.14997946,5.060246349,23.18860236,1.927768329,81.59173644,196.8243916,30.60036148,133.9029988,Sandy,rice,DAP
0.230529049,17.85992261,5.955855721,24.78409936,6.076242546,82.1699494,171.2339618,30.86514904,230.3434056,Loamy,rice,Compost
0.370238432,25.98933054,5.212852914,24.64582162,12.04992423,79.65074058,130.1318627,36.92191737,131.1311229,Loamy,rice,Compost
0.26110045,12.5185985,6.455798715,21.60334201,8.051507357,82.71543886,133.6581541,30.06341615,145.7174218,Loamy,rice,Compost
0.360348274,28.23639254,7.112024435,27.47257804,6.030451304,80.66415957,231.0039207,32.18304354,125.8372165,Sandy,rice,DAP
0.862922805,13.8956257,7.482164284,23.65811824,7.001408707,83.69656672,211.80194,35.48687218,125.3242189,Sandy,rice,Vermicompost
0.202510269,10.67701879,6.171377681,25.89641962,2.929994212,79.3290252,220.1245937,38.52176487,242.650106,Clayey,rice,NPK
0.5096111,17.0240491,7.584415601,27.34710547,8.965938977,85.30921066,160.5632457,35.43187605,229.0569175,Loamy,rice,NPK
0.63114957,16.11017488,6.008001579,22.76128019,5.927383158,82.93775907,179.0792646,34.45290289,201.1778826,Sandy,rice,Vermicompost
0.263643699,23.89309935,6.590420047,23.38790151,2.044982629,83.95082995,196.9976635,30.11802533,151.4144106,Sandy,rice,DAP
0.2236029,27.65558488,6.540938414,21.21765344,5.932045755,81.47650142,123.9247198,34.06827324,165.5239754,Loamy,rice,NPK
0.411047604,11.56442629,5.975841767,21.07923432,12.04042271,82.79470983,127.7175614,34.56593814,179.736244,Clayey,rice,NPK
0.330898112,14.86148999,7.1203039,27.51456181,8.038451078,84.17992171,165.6563467,31.1881301,195.359652,Sandy,rice,Vermicompost
0.22034931,28.9224472,5.373506438,23.40272038,4.991860896,84.19132985,176.2978938,33.02409984,197.9621476,Sandy,rice,DAP
0.685781408,28.13021252,5.712651625,21.89499038,6.927045731,63.61182426,189.0525868,33.62912366,247.8628689,Sandy,maize,DAP
0.834781745,20.09151997,6.964128987,25.53953358,8.962960165,71.62782033,52.82550637,49.42458878,73.22334507,Sandy,maize,DAP
0.572292068,15.45069027,6.648948601,23.5227095,12.96401862,71.86952263,51.94586955,46.82441283,72.62593572,Loamy,maize,NPK
0.548865908,27.11903939,6.645140784,19.05710136,6.340077027,58.48916421,51.62313219,49.88079287,66.28947178,Loamy,maize,NPK
0.341308395,26.69481562,5.96768653,18.40398058,6.922748604,61.46614796,51.07802583,47.53319619,74.41756205,Clayey,maize,NPK
0.494934974,16.83343967,6.164214227,21.6147749,9.065813729,58.6390281,46.3994313,51.93572188,70.07921389,Clayey,maize,NPK
0.328586479,23.22120841,6.050884171,26.18038943,6.152201458,66.69385995,50.46057593,48.85863052,67.46160828,Loamy,maize,Compost
0.812478386,23.94404839,5.895838204,24.90180812,2.257261384,67.19757643,49.18517195,50.96258721,68.46707876,Clayey,maize,NPK
0.757177581,25.43383241,5.81294461,21.38192899,4.543832876,62.03690349,49.77790492,49.50941796,69.46451199,Sandy,maize,DAP
0.718261722,18.72063962,5.789820066,24.28316178,6.033702636,66.51443457,54.28088479,53.33838278,68.09552469,Sandy,maize,Vermicompost
0.315193168,18.29357881,5.88287468,23.49886461,7.04962416,72.64765116,50.60567295,53.62289042,68.79325664,Clayey,maize,NPK
0.521395263,15.53367813,6.436475965,24.01956591,8.937785711,69.79635729,51.42518846,49.5753768,71.79477669,Clayey,maize,NPK
0.352253479,28.8088992,6.994734589,22.74299491,6.031518064,58.83116817,53.57205973,46.30646394,69.52267613,Sandy,maize,DAP
0.830395851,16.47632179,6.095558421,19.86702183,2.267296797,67.25639168,47.78901111,47.46747106,71.44341605,Clayey,maize,NPK
0.805250097,20.19696298,5.909959911,25.82836411,4.473174341,60.16952663,50.94760805,49.53146315,74.75250241,Loamy,maize,Compost
0.702016989,29.63528912,6.180149768,18.3654606,6.058732996,54.44145812,50.91539608,50.63699712,70.81174491,Loamy,maize,Compost
